G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,Outcome,Player
18,34,2.0,0.8999999999999995,2.1999999999999993,-0.03300000000000003,0.0,0.0,0.0,0.8999999999999995,2.0999999999999996,-0.03300000000000003,-0.03300000000000003,0.0,-0.2999999999999998,0.09199999999999997,-0.5,0.2999999999999998,-0.20000000000000018,-0.19999999999999996,-0.09999999999999998,0.0,0.09999999999999987,0.5,1.8000000000000007,2012,0,Jason Thompson\thompja02
0,-20,-3.3999999999999986,-1.4999999999999996,-3.0999999999999996,0.0040000000000000036,0.0,0.0,0.0,-1.4999999999999996,-3.0,0.0020000000000000018,0.0040000000000000036,-0.7,-0.7,-0.11499999999999999,-0.20000000000000018,0.0,-0.2999999999999998,-0.4,-0.19999999999999996,0.0,0.0,0.30000000000000027,-3.8000000000000007,2013,0,Jason Thompson\thompja02
-1,2,0.10000000000000142,-0.6000000000000001,-0.7000000000000002,-0.03600000000000003,0.0,0.0,0.0,-0.6000000000000001,-0.7000000000000002,-0.03500000000000003,-0.03600000000000003,0.10000000000000009,0.0,0.04300000000000004,-0.19999999999999996,0.20000000000000018,0.09999999999999964,0.4,0.0,0.0,-0.19999999999999996,-0.10000000000000009,-1.0,2014,0,Jason Thompson\thompja02
-34,-56,-14.600000000000001,-1.4,-3.0,0.01100000000000001,0.1,0.3,0.333,-1.5,-3.3,0.03400000000000003,0.03500000000000003,-0.30000000000000004,-0.7,0.08199999999999996,-1.0,-2.5999999999999996,-3.6,-0.4,-0.10000000000000003,-0.29999999999999993,-0.7,-1.3,-2.9999999999999996,2015,0,Jason Thompson\thompja02
27,29,20.1,3.2,6.4,0.138,0.6000000000000001,1.0999999999999996,0.10900000000000001,2.6,5.2,0.064,0.124,1.9000000000000001,2.4,0.269,1.2000000000000002,3.5999999999999996,4.8,0.9999999999999999,0.39999999999999997,0.6,0.6,1.9999999999999998,9.0,2009,0,Anthony Tolliver\tollian01
19,-25,-10.0,-2.0,-5.000000000000001,0.020000000000000018,-0.40000000000000013,-1.4999999999999998,0.07999999999999996,-1.7000000000000002,-3.5,-0.006000000000000005,0.040000000000000036,-0.6000000000000001,-0.8999999999999999,0.03300000000000003,-0.40000000000000013,-1.9999999999999996,-2.5,-0.5999999999999999,-0.29999999999999993,-0.29999999999999993,-0.19999999999999996,-0.5999999999999996,-4.999999999999999,2010,0,Anthony Tolliver\tollian01
-14,-4,-3.6999999999999993,-0.8000000000000003,-1.1999999999999997,-0.06,-0.19999999999999996,0.19999999999999996,-0.16099999999999998,-0.4999999999999999,-1.4,0.09299999999999997,-0.067,-0.8,-0.8999999999999999,-0.05700000000000005,-0.3999999999999999,-1.1,-1.5,-0.9,0.0,0.0,-0.10000000000000009,-0.5000000000000002,-2.6000000000000005,2011,0,Anthony Tolliver\tollian01
11,11,-1.8000000000000007,-0.09999999999999987,-0.10000000000000009,-0.010000000000000009,0.19999999999999996,0.10000000000000009,0.09000000000000002,-0.30000000000000004,-0.30000000000000004,-0.12199999999999994,0.024999999999999967,-0.10000000000000009,-0.30000000000000004,0.118,-0.5,0.0,-0.5,0.09999999999999998,-0.2,-0.2,-0.09999999999999998,-0.5999999999999999,0.0,2012,0,Anthony Tolliver\tollian01
2,-2,4.800000000000001,0.7,1.2999999999999998,0.03999999999999998,0.9000000000000001,1.7999999999999998,0.07499999999999996,-0.19999999999999996,-0.4,0.0040000000000000036,0.10199999999999998,-0.19999999999999996,-0.20000000000000007,-0.05799999999999994,0.0,0.10000000000000009,0.10000000000000009,0.19999999999999996,0.09999999999999998,0.0,-0.19999999999999996,0.19999999999999996,2.0,2013,0,Anthony Tolliver\tollian01
12,2,-1.5,0.10000000000000009,0.40000000000000036,-0.010000000000000009,-0.20000000000000018,-0.10000000000000009,-0.046999999999999986,0.29999999999999993,0.4999999999999999,0.08400000000000002,-0.040999999999999925,0.19999999999999996,0.30000000000000004,-0.02200000000000002,0.19999999999999996,0.2999999999999998,0.5,0.10000000000000009,0.0,0.0,0.29999999999999993,0.5,0.20000000000000018,2014,0,Anthony Tolliver\tollian01
-4,-6,-0.1999999999999993,-0.30000000000000004,-0.6000000000000005,-0.023999999999999966,0.0,0.0,-0.006000000000000005,-0.29999999999999993,-0.5999999999999999,-0.03400000000000003,-0.01200000000000001,-0.29999999999999993,-0.20000000000000007,-0.16600000000000004,-0.19999999999999996,0.20000000000000018,0.10000000000000009,-0.10000000000000009,0.10000000000000003,0.0,-0.29999999999999993,-0.6000000000000001,-1.0,2015,0,Anthony Tolliver\tollian01
-7,4,4.099999999999998,0.5999999999999999,0.8000000000000007,0.055999999999999994,0.0,-0.2999999999999998,0.031000000000000028,0.6,1.0999999999999999,0.03700000000000003,0.03699999999999992,0.5,0.6000000000000001,0.127,0.30000000000000004,0.2999999999999998,0.3999999999999999,0.5,0.09999999999999998,0.09999999999999998,0.5,0.5,1.7999999999999998,2016,0,Anthony Tolliver\tollian01
14,5,-0.5,0.3999999999999999,0.5999999999999996,0.02200000000000002,0.6000000000000001,1.0999999999999996,0.044999999999999984,-0.19999999999999996,-0.5,0.02400000000000002,0.062000000000000055,0.4,0.3999999999999999,0.05300000000000005,-0.20000000000000007,-0.5,-0.5,-0.09999999999999987,-0.09999999999999998,0.0,-0.20000000000000007,0.10000000000000009,1.8000000000000007,2017,0,Anthony Tolliver\tollian01
-14,-14,-5.599999999999998,-1.2999999999999998,-2.0,-0.08200000000000002,-0.8,-1.2999999999999998,-0.059,-0.5,-0.7,-0.15200000000000008,-0.09299999999999997,-0.6000000000000001,-0.7999999999999999,-0.014000000000000012,-0.39999999999999997,0.10000000000000009,-0.3999999999999999,-0.40000000000000013,-0.10000000000000003,0.0,-0.09999999999999998,-0.40000000000000013,-3.9000000000000004,2018,0,Anthony Tolliver\tollian01
-10,13,-0.7000000000000011,-0.30000000000000004,-0.7000000000000002,-0.025000000000000022,-0.29999999999999993,-0.6999999999999997,-0.03899999999999998,0.0,0.0,0.02300000000000002,-0.04700000000000004,-0.29999999999999993,-0.4,-0.05900000000000005,0.39999999999999997,-0.2999999999999998,0.09999999999999964,0.10000000000000009,0.0,-0.09999999999999998,0.0,-0.09999999999999987,-1.4,2019,0,Anthony Tolliver\tollian01
-44,-13,-6.9,-0.7999999999999999,-1.7999999999999998,-0.122,-0.5,-1.3,-0.052000000000000046,-0.3,-0.39999999999999997,-0.432,-0.139,0.09999999999999998,0.0,0.10899999999999999,-0.3,-1.6,-1.9,-0.6000000000000001,0.0,0.0,-0.3,-0.7000000000000001,-2.1,2020,0,Anthony Tolliver\tollian01
-59,0,-4.9,-0.5999999999999999,-2.2,0.08700000000000002,0.0,0.0,0.07300000000000001,-0.8,-2.2,0.184,0.12,0.09999999999999998,0.0,0.08499999999999996,-0.4,-0.49999999999999994,-0.8,-1.2000000000000002,-0.30000000000000004,0.0,-0.30000000000000004,-0.6000000000000001,-1.1,2009,0,Roko Ukić\ukicro01
6,13,14.499999999999998,2.2,4.6,-0.10399999999999998,1.4,3.3,0.431,0.8,1.2999999999999998,-0.029000000000000026,0.0040000000000000036,0.5000000000000001,0.5999999999999999,0.10000000000000009,0.10000000000000003,1.4000000000000001,1.5,0.7000000000000001,0.49999999999999994,0.0,0.20000000000000007,0.5999999999999999,6.4,2009,0,Henry Walker\walkebi01
26,-12,-8.999999999999998,-1.7,-2.6999999999999997,-0.07600000000000001,-0.3999999999999999,-0.7999999999999998,-0.044999999999999984,-1.3,-1.9,-0.06099999999999994,-0.05900000000000005,-0.6000000000000001,-0.7,-0.09100000000000008,-0.10000000000000003,-0.40000000000000013,-0.5,-0.5000000000000001,-0.39999999999999997,0.0,-0.20000000000000007,-1.0999999999999999,-4.5,2010,0,Henry Walker\walkebi01
-29,7,6.499999999999998,0.40000000000000013,1.4,-0.04299999999999998,0.10000000000000009,1.0,-0.067,0.30000000000000004,0.40000000000000013,0.010000000000000009,-0.06299999999999994,0.0,-0.09999999999999998,0.14500000000000002,0.0,0.5000000000000002,0.5,0.6,0.3,0.1,0.5000000000000001,1.3,1.0,2011,0,Henry Walker\walkebi01
-44,-19,-8.8,-1.0,-1.6000000000000005,-0.09500000000000003,0.0,-0.09999999999999987,0.02400000000000002,-0.9999999999999999,-1.5000000000000002,-0.17200000000000004,-0.05400000000000005,-0.29999999999999993,-0.5,0.126,-0.5,-0.40000000000000013,-0.7999999999999998,-0.9,-0.30000000000000004,0.09999999999999998,-0.8999999999999999,-0.2999999999999998,-2.3,2009,0,Kyle Weaver\weaveky01
-7,0,1.8000000000000007,0.8,2.2,-0.0040000000000000036,0.0,-0.20000000000000018,0.061,0.7999999999999999,2.4000000000000004,-0.023999999999999966,-0.04999999999999999,0.9999999999999999,1.1,0.04200000000000004,0.30000000000000004,0.20000000000000018,0.5,0.4999999999999999,-0.09999999999999998,-0.09999999999999998,1.0999999999999999,-0.5000000000000001,2.5999999999999996,2010,0,Kyle Weaver\weaveky01
57,19,15.200000000000001,2.7,4.5,0.195,0.0,-0.09999999999999998,0.133,2.7,4.6000000000000005,0.16400000000000003,0.197,0.3,0.20000000000000007,0.31299999999999994,0.6,1.9000000000000001,2.5,1.2,0.5,0.4,0.4,1.1,5.9,2009,0,Sonny Weems\weemsso01
-10,9,4.099999999999998,0.5,2.0999999999999996,-0.07100000000000001,0.3,0.8,0.14600000000000002,0.20000000000000018,1.2999999999999998,-0.061,-0.055999999999999994,0.6,0.7000000000000001,0.07800000000000007,0.09999999999999998,-0.30000000000000027,-0.19999999999999973,0.30000000000000004,0.0,-0.4,0.6,-0.30000000000000004,1.6999999999999993,2010,0,Sonny Weems\weemsso01
0,17,1.7999999999999972,0.6000000000000005,0.6999999999999993,0.019999999999999962,-0.10000000000000003,-0.30000000000000004,-0.05000000000000002,0.6999999999999993,1.0999999999999996,0.02300000000000002,0.014000000000000012,-0.2999999999999998,-0.10000000000000053,-0.03499999999999992,-0.5000000000000002,0.3999999999999999,0.0,2.7,0.0,0.2,0.0,0.20000000000000018,0.8000000000000007,2009,0.109,Russell Westbrook\westbru01
0,0,0.4000000000000057,1.5999999999999996,2.9000000000000004,0.02400000000000002,0.10000000000000003,0.0,0.10900000000000001,1.5,2.799999999999999,0.013000000000000012,0.026000000000000023,2.5,2.6000000000000005,0.061999999999999944,-0.19999999999999996,0.0,-0.3000000000000007,0.1999999999999993,0.5999999999999999,0.0,0.6000000000000001,0.0,5.799999999999997,2010,0.079,Russell Westbrook\westbru01
-16,-16,0.5999999999999943,1.3000000000000007,2.1999999999999993,0.015000000000000013,0.5,1.7,-0.014000000000000012,0.7000000000000002,0.5,0.030999999999999972,0.02699999999999997,-1.2999999999999998,-1.4000000000000004,-0.019000000000000017,0.0,0.0,0.0,-2.6999999999999993,-0.19999999999999996,-0.10000000000000003,-0.2999999999999998,-0.2999999999999998,1.7000000000000028,2011,0,Russell Westbrook\westbru01
16,16,-0.3999999999999986,-0.6000000000000014,-0.5,-0.019000000000000017,0.29999999999999993,0.7000000000000002,0.007000000000000006,-0.7999999999999998,-1.0999999999999996,-0.01599999999999996,-0.01100000000000001,0.39999999999999947,0.7000000000000002,-0.02299999999999991,-0.10000000000000009,0.7999999999999998,0.6000000000000005,1.9000000000000004,0.10000000000000009,0.0,-0.30000000000000027,0.09999999999999964,-0.40000000000000213,2012,0,Russell Westbrook\westbru01
-36,-36,-4.199999999999999,-0.6999999999999993,-1.5,-0.0010000000000000009,0.30000000000000004,1.0,-0.0050000000000000044,-1.0,-2.5999999999999996,0.01599999999999996,0.010000000000000009,-0.2999999999999998,-0.5999999999999996,0.025999999999999912,-0.19999999999999996,0.6000000000000001,0.5,-0.5,0.09999999999999987,-0.09999999999999998,0.5,0.0,-1.3999999999999986,2013,0,Russell Westbrook\westbru01
21,21,3.6999999999999993,1.9000000000000004,4.800000000000001,-0.01100000000000001,-0.19999999999999996,-0.40000000000000036,-0.019000000000000017,2.0999999999999996,5.199999999999999,-0.024999999999999967,-0.024999999999999967,2.8,3.4000000000000004,0.009000000000000008,0.7,0.9000000000000004,1.5999999999999996,1.6999999999999993,0.20000000000000018,0.0,0.6000000000000005,0.40000000000000036,6.300000000000001,2014,0,Russell Westbrook\westbru01
13,13,0.0,-1.200000000000001,-3.8999999999999986,0.028000000000000025,0.0,0.0,-0.0030000000000000027,-1.1999999999999993,-3.8999999999999986,0.045999999999999985,0.033999999999999975,-2.3,-2.6000000000000005,-0.02299999999999991,-0.09999999999999987,0.5999999999999996,0.5,1.8000000000000007,-0.10000000000000009,0.09999999999999998,-0.10000000000000053,-0.20000000000000018,-4.600000000000001,2015,0.005,Russell Westbrook\westbru01
1,1,0.20000000000000284,2.0,5.899999999999999,-0.029000000000000026,1.2,2.9000000000000004,0.04700000000000004,0.7999999999999998,3.0,-0.043999999999999984,-0.013000000000000012,3.000000000000001,3.2,0.03299999999999992,-0.10000000000000009,3.0,2.8999999999999995,0.0,-0.3999999999999999,0.10000000000000003,1.1000000000000005,-0.20000000000000018,8.100000000000001,2016,0,Russell Westbrook\westbru01
-1,-1,1.7999999999999972,-0.6999999999999993,-2.8999999999999986,0.02400000000000002,-1.3,-3.1000000000000005,-0.04500000000000004,0.6000000000000005,0.1999999999999993,0.025999999999999968,0.0010000000000000009,-3.6000000000000005,-3.3000000000000007,-0.10799999999999998,0.19999999999999996,-0.8000000000000007,-0.5999999999999996,-0.09999999999999964,0.19999999999999996,-0.10000000000000003,-0.6000000000000005,0.20000000000000018,-6.200000000000003,2017,0,Russell Westbrook\westbru01
-7,-7,-0.3999999999999986,-0.9000000000000004,-0.9000000000000021,-0.02100000000000002,0.40000000000000013,1.5,-0.008000000000000007,-1.3000000000000007,-2.5,-0.0040000000000000036,-0.008999999999999952,-1.1000000000000005,-0.8999999999999995,-0.08099999999999996,-0.3999999999999999,1.4000000000000004,1.0,0.3999999999999986,0.09999999999999987,0.2,-0.2999999999999998,0.8999999999999999,-2.5,2018,0,Russell Westbrook\westbru01
-16,-16,-0.10000000000000142,2.0,2.3000000000000007,0.043999999999999984,-0.6000000000000001,-1.8999999999999995,-0.03199999999999997,2.5999999999999996,4.199999999999999,0.03300000000000003,0.024999999999999967,1.0,0.5,0.10699999999999998,0.30000000000000004,-3.3999999999999995,-3.1999999999999993,-3.6999999999999993,-0.2999999999999998,-0.09999999999999998,0.0,0.10000000000000009,4.300000000000001,2019,0,Russell Westbrook\westbru01
8,8,0.5,-2.1999999999999993,-3.5,-0.032999999999999974,0.30000000000000004,0.5,0.056999999999999995,-2.5999999999999996,-3.8999999999999986,-0.039000000000000035,-0.019000000000000017,-0.8999999999999995,-0.2999999999999998,-0.10699999999999998,-0.10000000000000009,3.7,3.5999999999999996,4.699999999999999,-0.20000000000000018,0.0,0.2999999999999998,-0.6000000000000001,-5.0,2020,0,Russell Westbrook\westbru01
5,0,-10.100000000000001,-1.6,-3.6999999999999997,0.08999999999999997,0.0,0.0,0.0,-1.6,-3.6999999999999997,0.08999999999999997,0.08999999999999997,-0.5999999999999999,-1.0999999999999999,0.131,-0.5999999999999999,-2.0,-2.6999999999999997,-0.6000000000000001,0.0,-0.39999999999999997,-0.10000000000000003,-0.3999999999999999,-4.0,2009,0,D.J. White\whitedj01
35,0,6.1,0.2999999999999998,1.3000000000000003,-0.10299999999999998,0.0,0.0,0.0,0.2999999999999998,1.1999999999999997,-0.09799999999999998,-0.10299999999999998,0.19999999999999996,0.5999999999999999,-0.18100000000000005,0.09999999999999998,1.2999999999999998,1.5,0.10000000000000003,-0.10000000000000003,0.10000000000000003,0.0,0.6000000000000001,0.7999999999999998,2010,0,D.J. White\whitedj01
11,11,4.299999999999999,0.6000000000000001,1.3999999999999995,-0.014000000000000012,0.0,0.0,1.0,0.6000000000000001,1.5,-0.02100000000000002,-0.013000000000000012,-0.30000000000000004,-0.2999999999999998,-0.014000000000000012,0.0,0.30000000000000027,0.20000000000000018,0.4,0.0,0.0,0.39999999999999997,0.0,1.0999999999999996,2011,0,D.J. White\whitedj01
-46,-11,-11.7,-2.0,-4.199999999999999,0.029000000000000026,0.0,0.0,-1.0,-2.0,-4.199999999999999,0.031000000000000028,0.028000000000000025,-0.29999999999999993,-0.30000000000000004,-0.1489999999999999,-0.6000000000000001,-1.9000000000000001,-2.5,-0.5,-0.19999999999999998,0.09999999999999998,-0.49999999999999994,-1.2000000000000002,-4.4,2012,0,D.J. White\whitedj01
-10,0,-2.2,-1.0,-1.4,-0.522,0.0,0.0,0.0,-1.0,-1.4,-0.522,-0.522,-0.4,-0.8,-0.556,-0.3,0.19999999999999996,-0.10000000000000009,-0.3,0.4,-0.5,-0.2,0.09999999999999998,-2.4,2013,0,D.J. White\whitedj01
44,6,11.7,1.0,2.5999999999999996,-0.023999999999999966,0.39999999999999997,1.1,-0.010000000000000009,0.6000000000000001,1.5,-0.04899999999999999,-0.033999999999999975,0.6,0.8,0.711,0.19999999999999998,1.0999999999999999,1.3,0.6,0.1,0.1,0.19999999999999998,1.2,2.8999999999999995,2009,0,Jawad Williams\willija04
-28,-5,1.3000000000000007,0.10000000000000009,1.0,-0.068,-0.09999999999999998,0.0,-0.03400000000000003,0.20000000000000007,1.0,-0.10500000000000004,-0.08900000000000002,-0.3,-0.30000000000000004,0.039000000000000035,0.0,0.40000000000000013,0.30000000000000004,0.20000000000000007,0.09999999999999998,0.0,0.3,-0.09999999999999987,-0.09999999999999964,2010,0,Jawad Williams\willija04
-23,0,-4.799999999999999,-0.8999999999999999,-2.4000000000000004,0.031000000000000028,-0.2,-0.6,0.0020000000000000018,-0.7,-1.7000000000000002,0.03199999999999997,0.02400000000000002,-0.29999999999999993,-0.5000000000000001,-0.051000000000000045,-0.4,-0.7999999999999998,-1.1999999999999997,-0.39999999999999997,-0.1,0.0,0.0,-0.8999999999999999,-2.4,2010,0,David Andersen\anderda03
17,-1,4.7,0.8,1.5999999999999999,0.067,0.1,0.1,0.5,0.8,1.4999999999999998,0.067,0.07500000000000001,0.39999999999999997,0.19999999999999996,0.3420000000000001,0.20000000000000007,0.8999999999999999,1.0999999999999999,0.2,0.0,0.19999999999999998,0.5,0.3999999999999999,2.2,2012,0,Jeff Ayres\pendeje02
36,10,3.0,-0.20000000000000018,-1.0,0.09599999999999997,-0.1,-0.1,-0.5,-0.20000000000000018,-0.8999999999999999,0.09599999999999997,0.08799999999999997,-0.09999999999999998,0.20000000000000007,-0.2220000000000001,0.3999999999999999,0.2999999999999998,0.7000000000000002,0.4,0.0,0.0,0.30000000000000004,0.8,-0.6000000000000001,2013,0,Jeff Ayres\pendeje02
-22,-10,-5.5,-0.2999999999999998,-0.5,-0.0010000000000000009,0.0,0.0,0.0,-0.2999999999999998,-0.5,-0.0010000000000000009,-0.0010000000000000009,0.0,-0.10000000000000009,0.05900000000000005,-0.5,-0.6999999999999997,-1.2000000000000002,-0.5,0.0,-0.09999999999999998,-0.4,-0.8,-0.5999999999999996,2014,0,Jeff Ayres\pendeje02
-34,0,-1.2000000000000002,-0.40000000000000013,-0.5,-0.05699999999999994,0.0,0.1,0.0,-0.40000000000000013,-0.5999999999999999,-0.03399999999999992,-0.05699999999999994,-0.09999999999999998,-0.29999999999999993,0.25,-0.49999999999999994,-0.5,-0.9999999999999998,0.0,-0.2,0.0,-0.09999999999999998,-0.09999999999999987,-0.9000000000000001,2015,0,Jeff Ayres\pendeje02
-28,10,5.199999999999999,0.6000000000000001,2.7,-0.09600000000000003,0.09999999999999998,1.0,-0.10799999999999998,0.5,1.6,-0.08899999999999997,-0.11599999999999999,0.0,0.20000000000000007,-0.041000000000000036,0.09999999999999998,0.40000000000000013,0.5,0.9999999999999998,0.19999999999999996,0.09999999999999998,0.7,1.2000000000000002,1.3000000000000007,2010,0,Rodrigue Beaubois\beaubro01
25,-14,4.0,0.10000000000000009,0.40000000000000036,0.0,-0.20000000000000007,-0.5,-0.013000000000000012,0.2999999999999998,0.9000000000000004,-0.014000000000000012,-0.012999999999999956,0.30000000000000004,0.19999999999999996,0.07399999999999995,0.10000000000000003,0.8999999999999999,0.8999999999999999,0.6000000000000001,0.40000000000000013,0.2,-0.3999999999999999,-0.9000000000000001,0.5,2011,0,Rodrigue Beaubois\beaubro01
-8,-12,-9.5,-2.1,-4.5,-0.05299999999999999,-0.19999999999999996,-0.8999999999999999,0.0040000000000000036,-1.7999999999999998,-3.6000000000000005,-0.055999999999999994,-0.03600000000000003,-0.40000000000000013,-0.5,-0.051999999999999935,-0.2,-1.4,-1.4999999999999998,-1.0,-0.7000000000000001,-0.4,-0.6000000000000001,-0.6000000000000001,-4.9,2012,0,Rodrigue Beaubois\beaubro01
